사망,부상,인명피해(명)소계,화재발생년월일,시도,시군구,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
0,0,0,2017-01-03 18:15,부산광역시,해운대구,463,463,0,생활서비스,음식점,한식
0,0,0,2017-01-03 18:16,서울특별시,강남구,4202,2974,1228,"의료,복지시설",의료시설,치과병원
0,0,0,2017-01-03 18:17,대구광역시,달성군,569,349,220,"판매,업무시설",판매시설,상점가
0,0,0,2017-01-03 18:33,전라남도,영암군,22,0,22,임야,들불,들판
0,0,0,2017-01-03 18:47,경상북도,칠곡군,184,93,91,기타,야외,쓰레기
0,0,0,2017-01-03 18:51,경기도,김포시,3933,1333,2600,산업시설,공장시설,금속기계 및 기구공업
1,0,1,2017-01-03 18:51,인천광역시,남구,1079,749,330,주거,공동주택,다세대주택
0,0,0,2017-01-03 19:12,세종특별자치시,세종,0,,,기타,야외,쓰레기
0,0,0,2017-01-03 19:17,울산광역시,남구,59,59,0,주거,공동주택,아파트
0,0,0,2017-01-03 19:30,경상남도,창녕군,9408,7593,1815,주거,단독주택,단독주택
0,0,0,2017-01-03 19:34,경상북도,영천시,2875,1007,1868,주거,단독주택,단독주택
0,0,0,2017-01-03 19:37,서울특별시,송파구,62,0,62,기타,야외,기타야외
0,0,0,2017-01-03 19:37,경기도,수원시장안구,98,41,57,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-01-03 19:57,전라북도,군산시,50,0,50,생활서비스,음식점,한식
0,0,0,2017-01-03 21:04,경기도,성남시분당구,419,77,342,기타,야외,쓰레기
0,0,0,2017-01-03 21:27,전라북도,완주군,3071,1861,1210,산업시설,동식물시설,농예용 온실
0,0,0,2017-01-03 21:40,경기도,수원시권선구,374,0,374,"자동차,철도차량",자동차,오토바이
0,0,0,2017-01-03 22:02,경기도,의정부시,143,51,92,주거,단독주택,단독주택
0,0,0,2017-01-03 22:41,서울특별시,강북구,496,0,496,기타,야외,기타야외
0,0,0,2017-01-03 22:42,경상남도,창원시 의창구,2462,1762,700,생활서비스,위락시설,유흥주점
0,0,0,2017-01-03 23:23,부산광역시,동래구,20,0,20,주거,단독주택,단독주택
0,0,0,2017-01-03 23:54,인천광역시,서구,80425,18781,61644,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-01-04 0:15,경상북도,김천시,70,55,15,"판매,업무시설",판매시설,할인점(마트)
0,0,0,2017-01-04 0:50,충청남도,당진시,10299,7618,2681,산업시설,공장시설,그 밖의 공업
0,0,0,2017-01-04 1:00,부산광역시,금정구,9048,4401,4647,생활서비스,일상서비스,일반상점
0,0,0,2017-01-04 1:09,광주광역시,광산구,247,0,247,임야,산불,사유림
0,0,0,2017-01-04 1:27,전라남도,영광군,15879,13516,2363,주거,공동주택,연립주택
0,0,0,2017-01-04 2:33,인천광역시,남구,1034,0,1034,"의료,복지시설",건강시설,"목욕장(사우나, 찜질방)"
0,0,0,2017-01-04 2:39,경기도,여주시,36,0,36,교육시설,학교,초등학교
0,0,0,2017-01-04 3:34,경기도,김포시,186400,62134,124266,산업시설,공장시설,그 밖의 공업
0,0,0,2017-01-04 3:58,인천광역시,서구,1659,1138,521,주거,공동주택,아파트
0,0,0,2017-01-04 4:10,경기도,동두천시,52,0,52,기타,야외,기타야외
0,0,0,2017-01-04 4:12,강원도,횡성군,14322,13830,492,주거,단독주택,단독주택
0,0,0,2017-01-04 4:33,전라남도,곡성군,41,41,0,주거,단독주택,단독주택
0,0,0,2017-01-04 4:43,경기도,부천시,233,61,172,주거,공동주택,아파트
0,0,0,2017-01-04 5:00,대구광역시,달성군,510,405,105,주거,공동주택,아파트
0,0,0,2017-01-04 5:25,경상남도,진주시,202,149,53,생활서비스,음식점,횟집
0,0,0,2017-01-04 5:35,세종특별자치시,세종,182,182,0,생활서비스,음식점,양식
0,0,0,2017-01-04 6:52,전라북도,군산시,1540,0,1540,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-01-04 7:27,충청북도,청주시청원구,269,0,269,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 7:30,서울특별시,구로구,440,0,440,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-01-04 7:32,경상남도,남해군,686,686,0,주거,단독주택,단독주택
0,0,0,2017-01-04 7:38,경상북도,영주시,110,0,110,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-01-04 7:50,인천광역시,서구,2810,0,2810,산업시설,공장시설,광업
0,0,0,2017-01-04 7:54,제주특별자치도,제주시,3500,694,2806,산업시설,동식물시설,돈사
0,0,0,2017-01-04 8:20,경상북도,경주시,327,0,327,산업시설,공장시설,화학공업
0,0,0,2017-01-04 8:34,서울특별시,금천구,440,0,440,"자동차,철도차량",자동차,오토바이
0,0,0,2017-01-04 8:42,서울특별시,강북구,183,55,128,주거,공동주택,다세대주택
0,0,0,2017-01-04 8:47,울산광역시,울주군,165,0,165,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 8:53,경기도,포천시,99,0,99,기타,야외,야적장
0,0,0,2017-01-04 9:12,강원도,횡성군,605,575,30,주거,단독주택,단독주택
0,0,0,2017-01-04 9:21,경기도,광주시,838,627,211,"판매,업무시설",숙박시설,콘도미니엄
0,0,0,2017-01-04 9:25,울산광역시,남구,23,0,23,"판매,업무시설",일반업무,기타 일반업무시설
0,0,0,2017-01-04 9:42,전라남도,장성군,8620,7819,801,주거,단독주택,단독주택
0,0,0,2017-01-04 9:44,전라북도,익산시,283,132,151,주거,공동주택,아파트
0,0,0,2017-01-04 9:44,서울특별시,강남구,80,0,80,주거,공동주택,다세대주택
0,0,0,2017-01-04 9:59,광주광역시,북구,12963,8563,4400,산업시설,공장시설,식료품공업
0,0,0,2017-01-04 10:01,경상남도,김해시,3871,2031,1840,산업시설,공장시설,그 밖의 공업
0,0,0,2017-01-04 10:04,충청남도,예산군,354,299,55,주거,단독주택,단독주택
0,0,0,2017-01-04 10:04,경기도,광주시,9515,6375,3140,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-01-04 10:26,경기도,안양시만안구,1089,0,1089,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 10:28,경기도,파주시,133,94,39,주거,단독주택,단독주택
0,0,0,2017-01-04 10:48,경상남도,김해시,42,42,0,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-01-04 10:48,울산광역시,남구,2679,2679,0,"판매,업무시설",판매시설,상점가
0,0,0,2017-01-04 11:02,경기도,평택시,101,0,101,기타,야외,기타야외
0,0,0,2017-01-04 11:03,경기도,용인시처인구,8290,7628,662,생활서비스,일상서비스,부동산 중개업소
0,0,0,2017-01-04 11:25,경상북도,김천시,1100,0,1100,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 11:30,경기도,수원시영통구,174,0,174,주거,공동주택,아파트
0,0,0,2017-01-04 11:40,충청북도,음성군,3102,2788,314,산업시설,공장시설,화학공업
0,0,0,2017-01-04 11:43,경상남도,김해시,437,0,437,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-01-04 11:43,부산광역시,동래구,0,,,기타,야외,쓰레기
0,1,1,2017-01-04 12:18,서울특별시,성북구,990,939,51,주거,단독주택,다가구주택
0,0,0,2017-01-04 12:29,충청북도,청주시흥덕구,2956,2531,425,주거,공동주택,아파트
0,0,0,2017-01-04 12:39,전라남도,여수시,50,0,50,주거,공동주택,아파트
0,0,0,2017-01-04 12:52,전라북도,정읍시,1942,1887,55,주거,단독주택,단독주택
0,0,0,2017-01-04 13:04,경기도,용인시수지구,4317,3894,423,주거,단독주택,단독주택
0,0,0,2017-01-04 13:20,전라남도,순천시,60,0,60,기타,야외,볏짚
0,0,0,2017-01-04 13:22,충청남도,보령시,11,0,11,임야,들불,기타 들불
0,0,0,2017-01-04 13:25,경기도,부천시,247,0,247,"자동차,철도차량",자동차,소형 승합차
0,0,0,2017-01-04 13:37,경상남도,창원시 성산구,9,0,9,기타,야외,기타야외
0,0,0,2017-01-04 13:48,세종특별자치시,세종,0,,,임야,들불,기타 들불
0,0,0,2017-01-04 14:04,인천광역시,부평구,11842,0,11842,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-01-04 14:04,서울특별시,강서구,12,0,12,주거,공동주택,다세대주택
0,0,0,2017-01-04 14:30,충청남도,아산시,217,217,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-01-04 14:32,경기도,동두천시,110,0,110,기타,야외,공터
0,0,0,2017-01-04 14:35,경상북도,울진군,1255,1048,207,주거,단독주택,단독주택
0,0,0,2017-01-04 14:38,충청남도,공주시,0,,,임야,들불,기타 들불
0,0,0,2017-01-04 14:38,경상북도,문경시,1235,509,726,임야,들불,논밭두렁
0,0,0,2017-01-04 14:47,강원도,강릉시,0,,,기타,야외,야적장
0,0,0,2017-01-04 14:57,경기도,김포시,2186,1008,1178,주거,기타주택,컨테이너(주거용)
0,4,4,2017-01-04 15:03,경기도,파주시,35700,35612,88,주거,공동주택,아파트
0,0,0,2017-01-04 15:07,경기도,성남시수정구,398,121,277,주거,단독주택,다가구주택
0,0,0,2017-01-04 15:13,부산광역시,기장군,0,,,기타,야외,기타야외
0,0,0,2017-01-04 15:14,부산광역시,부산진구,0,,,생활서비스,음식점,한식
1,0,1,2017-01-04 15:21,경기도,의정부시,5967,5524,443,주거,공동주택,아파트
0,0,0,2017-01-04 15:29,대전광역시,서구,13,0,13,주거,단독주택,다가구주택
0,0,0,2017-01-04 15:38,충청남도,천안시서북구,1980,0,1980,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-01-04 15:46,강원도,정선군,16755,7510,9245,주거,단독주택,단독주택
0,0,0,2017-01-04 15:46,강원도,태백시,72,0,72,주거,공동주택,아파트
0,0,0,2017-01-04 15:48,경기도,평택시,258,122,136,기타,야외,기타야외
0,0,0,2017-01-04 15:53,부산광역시,기장군,0,,,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 15:55,경상북도,경주시,327,146,181,"판매,업무시설",판매시설,기타 판매시설
0,0,0,2017-01-04 16:00,경상남도,함안군,911,0,911,기타,야외,기타야외
0,0,0,2017-01-04 16:04,대구광역시,동구,859,859,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-01-04 16:08,전라남도,구례군,0,,,산업시설,작업장,"고철처리소, 고물상"
0,0,0,2017-01-04 16:19,전라북도,완주군,54,51,3,교육시설,학교,대학교
0,0,0,2017-01-04 16:30,전라남도,목포시,168,80,88,주거,공동주택,아파트
0,0,0,2017-01-04 17:01,전라남도,영암군,69,0,69,임야,들불,기타 들불
0,0,0,2017-01-04 17:13,대구광역시,달서구,70,0,70,기타,야외,기타야외
0,0,0,2017-01-04 17:15,충청남도,부여군,66,0,66,기타,야외,기타야외
0,0,0,2017-01-04 17:19,전라북도,부안군,530,328,202,산업시설,창고시설,기타 창고
0,0,0,2017-01-04 17:41,경기도,이천시,3419,3419,0,생활서비스,음식점,한식
0,0,0,2017-01-04 17:42,경상남도,함양군,69,69,0,주거,단독주택,단독주택
0,0,0,2017-01-04 18:00,부산광역시,금정구,0,,,기타,야외,쓰레기
0,0,0,2017-01-04 18:03,인천광역시,부평구,990,0,990,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 18:10,경상북도,영천시,6215,4442,1773,주거,공동주택,기숙사
0,0,0,2017-01-04 18:32,경기도,안성시,0,,,기타,야외,기타야외
0,0,0,2017-01-04 19:01,충청남도,태안군,9829,5542,4287,주거,단독주택,단독주택
0,0,0,2017-01-04 19:05,경상북도,칠곡군,730,184,546,산업시설,동식물시설,농예용 온실
0,0,0,2017-01-04 19:23,광주광역시,광산구,90,24,66,주거,단독주택,단독주택
0,0,0,2017-01-04 19:25,전라남도,여수시,12758,9480,3278,주거,단독주택,단독주택
0,0,0,2017-01-04 19:36,대전광역시,동구,3300,0,3300,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 19:42,대구광역시,수성구,2751,1076,1675,생활서비스,일상서비스,"수리,A/S,상하수도"
0,0,0,2017-01-04 19:49,서울특별시,송파구,300,0,300,생활서비스,일상서비스,고시원(원룸텔)
0,0,0,2017-01-04 19:54,경상남도,밀양시,1760,0,1760,"자동차,철도차량",자동차,화물자동차
0,1,1,2017-01-04 20:35,제주특별자치도,제주시,4948,3996,952,주거,단독주택,단독주택
0,0,0,2017-01-04 20:36,전라북도,전주시덕진구,473,330,143,생활서비스,오락시설,노래연습장
0,0,0,2017-01-04 20:54,울산광역시,울주군,339,75,264,주거,단독주택,단독주택
0,0,0,2017-01-04 21:25,경상남도,통영시,880,0,880,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-01-04 21:26,강원도,강릉시,2200,0,2200,"자동차,철도차량",자동차,기타 승합자동차
0,0,0,2017-01-04 22:11,경상남도,의령군,1650,1650,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-01-04 22:26,부산광역시,수영구,400,0,400,기타,야외,쓰레기
0,0,0,2017-01-04 22:31,서울특별시,성북구,98,62,36,기타,야외,기타야외
0,0,0,2017-01-04 22:33,경기도,김포시,2035,0,2035,산업시설,공장시설,제재 및 목공업
0,0,0,2017-01-04 22:49,전라남도,강진군,196,0,196,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-01-04 22:50,경기도,고양시덕양구,68,0,68,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-04 22:51,경상남도,합천군,100,0,100,기타,야외,기타야외
0,0,0,2017-01-04 22:54,경기도,광주시,3149,3149,0,산업시설,공장시설,그 밖의 공업
0,0,0,2017-01-04 23:20,서울특별시,관악구,30,0,30,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
1,0,1,2017-01-04 23:35,경상남도,양산시,0,,,기타,야외,기타야외
0,0,0,2017-01-04 23:42,경기도,용인시기흥구,16005,13788,2217,"위험물,가스제조소",위험물제조소등,주유취급소
0,0,0,2017-01-04 23:48,강원도,삼척시,365,0,365,"판매,업무시설",숙박시설,모텔
0,0,0,2017-01-04 23:55,대구광역시,달서구,1701,1179,522,주거,공동주택,아파트
0,0,0,2017-01-04 23:57,충청남도,청양군,3855,3388,467,주거,단독주택,단독주택
0,0,0,2017-01-05 0:21,경기도,화성시,24825,9300,15525,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-01-05 1:26,서울특별시,은평구,458,374,84,주거,공동주택,다세대주택
0,0,0,2017-01-05 1:38,경상남도,창원시 의창구,14848,12575,2273,생활서비스,음식점,횟집
0,0,0,2017-01-05 2:40,경기도,안산시단원구,403,0,403,생활서비스,음식점,횟집
0,0,0,2017-01-05 3:07,경기도,고양시일산동구,1100,378,722,생활서비스,음식점,일반주점
0,0,0,2017-01-05 3:38,울산광역시,중구,250,0,250,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-05 4:54,충청남도,계룡시,133055,112841,20214,주거,공동주택,아파트
0,0,0,2017-01-05 5:44,경상북도,경주시,510,0,510,생활서비스,일상서비스,철물점
0,0,0,2017-01-05 6:04,강원도,철원군,60,0,60,기타,야외,공터
0,0,0,2017-01-05 6:43,경기도,하남시,209,201,8,"판매,업무시설",판매시설,기타 판매시설
0,0,0,2017-01-05 6:49,경기도,파주시,748266,95002,653264,산업시설,공장시설,그 밖의 공업
0,0,0,2017-01-05 7:19,경기도,포천시,1650,0,1650,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-01-05 7:24,경기도,양평군,2043,1768,275,산업시설,동식물시설,버섯재배사
0,0,0,2017-01-05 8:32,경기도,안성시,17827,14466,3361,주거,단독주택,단독주택
0,0,0,2017-01-05 8:48,서울특별시,성동구,20565,11369,9196,주거,단독주택,다가구주택
0,0,0,2017-01-05 8:54,경기도,안양시만안구,69,0,69,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-01-05 8:57,경상북도,고령군,4356,3346,1010,주거,단독주택,단독주택
0,0,0,2017-01-05 9:07,충청남도,금산군,845,546,299,주거,단독주택,단독주택
0,0,0,2017-01-05 9:42,서울특별시,종로구,64,0,64,주거,단독주택,단독주택
0,0,0,2017-01-05 9:48,경기도,고양시일산서구,25625,25162,463,주거,단독주택,단독주택
0,0,0,2017-01-05 9:50,경상북도,칠곡군,1052,777,275,생활서비스,음식점,한식
0,0,0,2017-01-05 9:56,강원도,동해시,11,0,11,기타,도로,전봇대
0,0,0,2017-01-05 9:57,강원도,평창군,220,0,220,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-01-05 10:25,경상남도,함안군,2176,526,1650,산업시설,공장시설,화학공업
0,0,0,2017-01-05 10:31,경상북도,울진군,876,282,594,기타서비스,기타건축물,기타 건축물
0,0,0,2017-01-05 10:42,경기도,연천군,27,0,27,임야,들불,과수원
0,0,0,2017-01-05 11:08,경상북도,안동시,4469,3809,660,생활서비스,음식점,"커피숍,다방,카페(휴게)"
0,0,0,2017-01-05 11:13,경기도,포천시,55,0,55,산업시설,공장시설,방직공업
0,0,0,2017-01-05 11:16,경상남도,김해시,624,0,624,기타,야외,공터
0,0,0,2017-01-05 11:47,충청남도,예산군,4207,0,4207,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-01-05 12:03,충청남도,부여군,2937,2574,363,주거,단독주택,단독주택
0,0,0,2017-01-05 12:10,부산광역시,금정구,38,0,38,주거,공동주택,아파트
